,ground_truth,reconstruction_error
859887,0.0,0.022980191730985308
175300,0.0,0.001956211002754841
842690,0.0,0.021783049320055196
192926,0.0,0.002094342022374684
16273,0.0,0.00014559627952727465
883282,0.0,0.024679312279461296
969363,0.0,0.04492030673073138
320478,0.0,0.004150975179628928
265195,0.0,0.003263071638974429
200950,0.0,0.001941513913779697
622458,0.0,0.012193388141605196
907124,0.0,0.025427085502507264
172953,0.0,0.0019638084704569803
163342,0.0,0.00011044342425854727
783228,0.0,0.019163471666635845
601126,0.0,0.011470776732247305
778815,0.0,0.018907700790331168
904441,0.0,0.02546672608061847
701243,0.0,0.016200915411303758
152631,0.0,0.00010134558133161455
348700,0.0,0.004746162199244158
603248,0.0,0.011824955305263767
613214,0.0,0.012169840652492197
450797,0.0,0.006833142930910227
173627,0.0,0.0019233901825160319
393342,0.0,0.006047625573070271
473145,0.0,0.007929054389392988
193032,0.0,0.0021895944571084817
711053,0.0,0.015960372736155085
662764,0.0,0.013674750999522759
219723,0.0,0.0023500067288359135
484930,0.0,0.007791078757230413
44825,0.0,5.1441546993276395e-05
920119,0.0,0.02527341611436344
431285,0.0,0.006315941249751947
83018,0.0,3.32502747919656e-05
567715,0.0,0.009711854912224593
72098,0.0,2.2987540532149224e-05
3819,0.0,9.46138871582087e-05
466035,0.0,0.007517427430221918
155086,0.0,8.018559364294058e-05
943243,0.0,0.025319687310691258
710137,0.0,0.015795500199908316
571878,0.0,0.010198074151269375
81018,0.0,2.5028896774311587e-05
696905,0.0,0.014809427473671543
402486,0.0,0.005979703505988766
22891,0.0,8.029882708603644e-05
80710,0.0,3.377575466258621e-05
686333,0.0,0.01442717299671795
492253,0.0,0.007903027104456933
645398,0.0,0.013414127295148407
461440,0.0,0.007504358489716414
82151,0.0,0.00010002535893853335
406145,0.0,0.006076986289633476
292621,0.0,0.0036156322637808823
505120,0.0,0.00825796890783054
72146,0.0,3.8412057953865445e-05
830932,0.0,0.021713015283075055
977580,0.0,0.04872484084308054
678409,0.0,0.014248533812091669
305441,0.0,0.003526093686508016
981391,0.0,0.051733173832243004
772870,0.0,0.019213664906683584
437744,0.0,0.006438406762811671
931847,0.0,0.025504899685060083
188768,0.0,0.0018468650839539367
252921,0.0,0.002982610815550787
774879,0.0,0.0191655131572344
776243,0.0,0.018956610376129227
332209,0.0,0.004366698996967863
971804,0.0,0.04808767485743841
550105,0.0,0.010015454844602836
651671,0.0,0.01386972513953732
175120,0.0,0.0020208694137372465
665597,0.0,0.013993007869038959
497667,0.0,0.007655872926938548
221800,0.0,0.0023500049093595375
291687,0.0,0.003209821572682765
588269,0.0,0.011520157795499721
810557,0.0,0.019594760155568818
127246,0.0,8.454946616730443e-05
378616,0.0,0.00542756130930281
642043,0.0,0.013306877719881063
988509,0.0,0.057636614696231325
971015,0.0,0.04530928197526631
589391,0.0,0.011544551107389956
312071,0.0,0.003959058090846808
479700,0.0,0.007812499777644362
482313,0.0,0.008062244703511388
532892,0.0,0.009180914388851168
1003734,0.0,0.07842283698760937
936791,0.0,0.025826795041037725
24862,0.0,0.00010307103324874173
42284,0.0,4.525524198260385e-05
55004,0.0,4.643276054999767e-05
830220,0.0,0.021976134615126746
699722,0.0,0.016125107535106882
74427,0.0,5.6126335440619906e-05
102483,0.0,2.4085309333198176e-05
921559,0.0,0.024930649464315145
139498,0.0,7.93067957562083e-05
529236,0.0,0.009464276973064515
94614,0.0,3.5501547217718734e-05
609740,0.0,0.011836494778346748
787833,0.0,0.01975329677408693
683702,0.0,0.014713359481713362
41808,0.0,6.0145152385351856e-05
8238,0.0,4.6240177650734324e-05
773785,0.0,0.018476817926689024
122488,0.0,6.197451024413404e-05
550744,0.0,0.009536793364745912
350969,0.0,0.004912146051189291
784732,0.0,0.01860632374792743
833751,0.0,0.0212861549509532
457290,0.0,0.007321215073790258
661091,0.0,0.014007533085150629
518302,0.0,0.009389298355978714
440984,0.0,0.006148234789749035
931872,0.0,0.02551488712468438
508243,0.0,0.008973474508329141
1003680,0.0,0.07817474540012238
816695,0.0,0.019435178049428386
864472,0.0,0.02293288473158609
623053,0.0,0.012050955516427427
465183,0.0,0.006997541135236393
921407,0.0,0.025494984605356718
2213,0.0,0.0004039417016296162
49468,0.0,4.2197789904596264e-05
558861,0.0,0.009833961500619397
967332,0.0,0.044058468668041965
995928,0.0,0.06391381891480911
725439,0.0,0.016430081745817657
792275,0.0,0.019173786112235622
2635,0.0,7.67478919064653e-05
444477,0.0,0.006639291311810347
73552,0.0,4.2133403018262126e-05
886519,0.0,0.024565750003239014
223217,0.0,0.0022771559659842235
390088,0.0,0.005786960414832187
516647,0.0,0.008798977057922496
417157,0.0,0.005818454071484538
949418,0.0,0.026164143815290496
666232,0.0,0.014192265697677394
65791,0.0,2.0041014388520283e-05
787835,0.0,0.019241749298835653
719234,0.0,0.015948837789836946
896116,0.0,0.024049994510654992
919085,0.0,0.025670295775397922
376547,0.0,0.00507574087921261
146898,0.0,5.1539900630152e-05
989441,0.0,0.05852044827705218
872890,0.0,0.02282640038392197
758903,0.0,0.017658048692742085
616398,0.0,0.012258086511913072
82663,0.0,2.4606069170635197e-05
514807,0.0,0.00931399257289147
980928,0.0,0.05211643026806821
771040,0.0,0.018474932641741996
879437,0.0,0.022715069778079307
872450,0.0,0.023218586593603055
589256,0.0,0.010856030898639006
595428,0.0,0.011256338615242147
874440,0.0,0.022448934313048896
734358,0.0,0.016807395004866443
388268,0.0,0.005696291187136845
899923,0.0,0.024649383089254632
635723,0.0,0.013697367487582546
112135,0.0,6.380488942358242e-05
710105,0.0,0.0161030446644836
1001043,0.0,0.07777973183083789
205127,0.0,0.0023299380299820834
640125,0.0,0.013906094401969863
896801,0.0,0.02506290919666986
679860,0.0,0.01412246819170715
816678,0.0,0.020049860879553
433744,0.0,0.006300537556964454
167436,0.0,0.0010133918930249086
586053,0.0,0.011183014506084606
336145,0.0,0.00444963296913958
12124,0.0,8.820859387360586e-05
330264,0.0,0.004477739527055923
824663,0.0,0.02161786147164721
112511,0.0,6.358114897970172e-05
857096,0.0,0.022191234077079035
63563,0.0,3.0382530335660354e-05
125513,0.0,7.898409046808788e-05
995288,0.0,0.06221451786591411
50718,0.0,6.300617295269512e-05
287268,0.0,0.003474406801851005
885413,0.0,0.024346954175722735
448935,0.0,0.007175765368306876
900475,0.0,0.0251822471835721
710977,0.0,0.016061216593163577
97580,0.0,2.6424756042351442e-05
487455,0.0,0.007943510906534109
869594,0.0,0.022475073252084605
776214,0.0,0.018444484486966277
896517,0.0,0.024571287763004834
807615,0.0,0.019364865650113697
899124,0.0,0.024438681447211112
572962,0.0,0.010287759600895598
469785,0.0,0.007680732627251182
567441,0.0,0.009841493550300135
586079,0.0,0.011562786817449515
706983,0.0,0.01602149065843892
366998,0.0,0.0047903448110067385
16681,0.0,5.3481203294725955e-05
163767,0.0,0.00011238441173992212
38421,0.0,2.4667494125913515e-05
47072,0.0,3.103039313059167e-05
385715,0.0,0.005844909831947128
461512,0.0,0.007750281623298097
1009079,0.0,0.08388774985962638
769460,0.0,0.018529411276737275
182901,0.0,0.0018730826918328023
482807,0.0,0.007575884012008112
764606,0.0,0.018233319785278784
586338,0.0,0.011192567953207142
16133,0.0,0.0001158875934003341
799751,0.0,0.01941714953845814
19182,0.0,6.946594619857588e-05
749707,0.0,0.017338253624556745
284764,0.0,0.0035337729226742978
926694,0.0,0.0256834526307542
448453,0.0,0.0070030723210468635
411117,0.0,0.005758474523538773
929077,0.0,0.025660844307998226
481423,0.0,0.007556348641094538
600603,0.0,0.011496026380892118
233783,0.0,0.0023385782568322707
898028,0.0,0.024776604152124217
179872,0.0,0.0021783684872204194
814709,0.0,0.01944129982023876
92114,0.0,2.16549103685854e-05
927324,0.0,0.026071813401393307
176873,0.0,0.002014897356509515
198823,0.0,0.0021604246525682544
491371,0.0,0.00817508845290214
923477,0.0,0.025043098671574608
107398,0.0,5.009388059701122e-05
767197,0.0,0.018734131373235114
235372,0.0,0.0028265476026476145
775660,0.0,0.01863161374772669
35520,0.0,2.501655567104212e-05
983079,0.0,0.053907237863687285
645133,0.0,0.013934644779030359
463411,0.0,0.007246731135612888
754211,0.0,0.01757670120187955
297327,0.0,0.0034719061059324654
491965,0.0,0.007875932975337823
934166,0.0,0.026139422792846045
231260,0.0,0.002334465529257204
73264,0.0,2.3522950042920415e-05
73766,0.0,1.1699711110809519e-05
632760,0.0,0.01360373290954688
29363,0.0,6.709404057089023e-05
151988,0.0,5.384353673574522e-05
110163,0.0,0.0001412316595496191
167019,0.0,0.0008060628055779241
233737,0.0,0.002417578054102097
371384,0.0,0.0044699371954092
379493,0.0,0.005587970563175924
280505,0.0,0.003711636466913893
668124,0.0,0.013736976731754119
732404,0.0,0.01632702720055001
568992,0.0,0.010201388545433256
695880,0.0,0.014642663119611826
26513,0.0,0.00024338416619115654
14158,0.0,5.202533331702997e-05
213518,0.0,0.0023701933239316337
169904,0.0,0.0016499048414621673
134593,0.0,7.192042071378151e-05
900964,0.0,0.024509131843530832
187679,0.0,0.0021205587848653336
713604,0.0,0.01600505971565048
115880,0.0,3.4535382327178e-05
126521,0.0,8.986615309179518e-05
234647,0.0,0.0023065904000763183
492449,0.0,0.007756769039241125
790059,0.0,0.01899001555101321
951495,0.0,0.028972465523643593
401447,0.0,0.005827122450864064
196777,0.0,0.002104983584486652
837791,0.0,0.021713737885410443
507409,0.0,0.008958091276036351
388281,0.0,0.005891554665601308
706522,0.0,0.01640007109687821
483164,0.0,0.007788150851692499
11237,0.0,0.000196149943361171
504726,0.0,0.008261999788627879
72505,0.0,3.907321659935979e-05
900842,0.0,0.02443626275888267
826559,0.0,0.021438479543450933
425201,0.0,0.006180837057544309
536758,0.0,0.009229601467035735
363524,0.0,0.004710943936573249
710501,0.0,0.016172561001463272
519503,0.0,0.009041280959028066
74144,0.0,0.00012808730084887487
460798,0.0,0.007418353537889456
221957,0.0,0.0023217130923359236
45032,0.0,3.911193695982227e-05
493172,0.0,0.007708323222844272
794011,0.0,0.019542028914788522
552006,0.0,0.009863044603254646
250107,0.0,0.003011432610961346
541257,0.0,0.009493936598591993
623803,0.0,0.012453299137078861
256568,0.0,0.003243058676278885
613259,0.0,0.012158372987356924
171762,0.0,0.0018103549638017278
374395,0.0,0.0047900296265285065
211324,0.0,0.0022642259552886645
583545,0.0,0.011237390966011954
896535,0.0,0.024845083802164596
521130,0.0,0.009546020886640043
786929,0.0,0.018964336902242696
879147,0.0,0.023091719409284835
543785,0.0,0.009820401648572352
793171,0.0,0.01914648384904527
271698,0.0,0.0032668969764213913
358936,0.0,0.004703791099953223
192897,0.0,0.00227424073365196
71161,0.0,3.177162780252939e-05
813309,0.0,0.01988339491607392
571524,0.0,0.010545954260766736
250441,0.0,0.0031923222462931096
921113,0.0,0.025219985186700065
748808,0.0,0.017043642542730598
747553,0.0,0.01678386709839985
855880,0.0,0.022501225975688495
1003629,0.0,0.07997072811181556
671269,0.0,0.014599736897107696
180828,0.0,0.002153833711815221
284213,0.0,0.003375236284870465
61367,0.0,4.570547683388407e-05
755793,0.0,0.01754943859391276
993050,0.0,0.058203344871697774
157816,0.0,0.00010626252007923558
673537,0.0,0.014403942938833233
393415,0.0,0.005646030706391211
137076,0.0,8.777777452074872e-05
606829,0.0,0.011701874918150054
345593,0.0,0.004846221956220346
934510,0.0,0.025205538751996232
10464,0.0,0.00010362040502565615
604637,0.0,0.011417471994403457
785248,0.0,0.018132314910419913
159462,0.0,0.00010687356052905104
249618,0.0,0.0030436391406140624
856640,0.0,0.022633366368527426
591674,0.0,0.011811211941383518
541254,0.0,0.009969463832352175
687749,0.0,0.014146178371306073
568027,0.0,0.010340065015725548
282319,0.0,0.0031564321283278456
576276,0.0,0.011516642785499338
177070,0.0,0.0019130190007227293
281461,0.0,0.0033745038096147954
278056,0.0,0.003310706759609223
306750,0.0,0.003346305478284703
231600,0.0,0.0023855597878300228
746629,0.0,0.017326881353507323
272635,0.0,0.002997424869115876
406214,0.0,0.005968407936790267
441985,0.0,0.0067422800340796885
443879,0.0,0.006298977111732396
741882,0.0,0.01734301125891434
617927,0.0,0.011957255101965146
522579,0.0,0.009289207801912218
376197,0.0,0.005059642972754517
937286,0.0,0.025952500126572957
765089,0.0,0.01898542001519601
861134,0.0,0.022581797753799336
767497,0.0,0.019006354480527055
931076,0.0,0.025822115688785546
220142,0.0,0.0023691108264340035
419662,0.0,0.005891714501216533
442077,0.0,0.006219843451536387
594829,0.0,0.011538281473840548
381187,0.0,0.005646246051867547
759291,0.0,0.01758829848732223
239224,0.0,0.002518204203545572
328112,0.0,0.004460575619905073
97629,0.0,4.3540361883111354e-05
93798,0.0,0.00010633288736912874
645108,0.0,0.013325818291194506
461622,0.0,0.007495268622869497
843985,0.0,0.02183735874914493
847966,0.0,0.021689275159112495
637090,0.0,0.013678877960181662
77527,0.0,7.025961165864366e-05
985938,1.0,0.055543592058548884
381728,0.0,0.005634288366134474
278412,0.0,0.0033931963278188274
471232,0.0,0.007483937947554639
714193,0.0,0.016312917039536905
175797,0.0,0.001890467092889487
909188,0.0,0.024873050098096844
454433,0.0,0.007511073538967116
442585,0.0,0.006255683982397016
461422,0.0,0.006976172230053359
423339,0.0,0.006336149653632095
477512,0.0,0.007363734976708676
372654,0.0,0.0047982037220124394
351873,0.0,0.004401546218216112
259086,0.0,0.002860044663879857
380418,0.0,0.00543923456206798
664994,0.0,0.014797873684156502
471738,0.0,0.007604176274586627
641240,0.0,0.01334679730093119
948645,0.0,0.02659426848297765
945662,0.0,0.026488650109289184
358723,0.0,0.00470979917436258
285140,0.0,0.003370120915892348
773764,0.0,0.018564675203843594
286585,0.0,0.003374606113955258
605643,0.0,0.011524246916502941
897756,0.0,0.024536100848271694
534771,0.0,0.009614401412955971
386667,0.0,0.005202366491360259
551046,0.0,0.009664639460655284
28143,0.0,2.9222521484131023e-05
819493,0.0,0.019798848407768032
120465,0.0,0.00011949978413315147
744734,0.0,0.016899692061359002
45418,0.0,2.7714402078009883e-05
524744,0.0,0.009003485163899379
753273,0.0,0.016872819815361983
379110,0.0,0.005431430385811417
949931,0.0,0.026813252912373926
32241,0.0,3.179245183235718e-05
720859,0.0,0.016669561450543317
126798,0.0,0.00012417872466066003
931241,0.0,0.025676828706731446
771488,0.0,0.018349566627835427
833162,0.0,0.022016451145487434
758895,0.0,0.017721937101077626
868228,0.0,0.022673561170238214
330538,0.0,0.004462867048334798
872011,0.0,0.022745750009015686
668836,0.0,0.013712980521971427
475600,0.0,0.007462864750649364
547699,0.0,0.009885563275707557
391799,0.0,0.005636579622762838
597230,0.0,0.011886776124372089
60144,0.0,6.53135738949562e-05
42903,0.0,3.0613275895464135e-05
162077,0.0,8.487581506583873e-05
238334,0.0,0.0024810454028491463
394269,0.0,0.006111143239251995
899628,0.0,0.0243625071123834
136779,0.0,7.902819273133208e-05
484880,0.0,0.007861447495464084
393576,0.0,0.00573577847228387
634869,0.0,0.013026432668361107
944853,0.0,0.025936408055698672
650164,0.0,0.01372521076431823
381084,0.0,0.005533227871186178
561527,0.0,0.00997843387891496
173659,0.0,0.00198355292167025
838478,0.0,0.02193962357595794
752770,0.0,0.017018654730389972
16585,0.0,8.100905267191809e-05
505469,0.0,0.008362843749358247
898677,0.0,0.025156867392322674
633550,0.0,0.014010005644292067
531728,0.0,0.009642978829830102
880260,0.0,0.022384572437283586
394246,0.0,0.005533712675267961
142027,0.0,9.279017431901399e-05
992149,0.0,0.05966260380943925
569379,0.0,0.009846023037956196
134340,0.0,7.803325386970922e-05
38303,0.0,7.660191316301166e-05
145295,0.0,8.566843037562807e-05
94552,0.0,5.1831097310151506e-05
444164,0.0,0.00645111288804034
97206,0.0,3.065925803963623e-05
263761,0.0,0.003169264525346719
800452,0.0,0.01940266988223584
792783,0.0,0.018834523162358886
253456,0.0,0.003271801820123739
676781,0.0,0.013955313936469172
486367,0.0,0.007384697326324295
193822,0.0,0.002264084237016049
561609,0.0,0.010175654275524809
37219,0.0,3.3224997372361884e-05
133483,0.0,7.881721989627221e-05
657789,0.0,0.013440209796130928
638209,0.0,0.013674082365802864
537245,0.0,0.009798241963090325
267634,0.0,0.0032061379942724885
697587,0.0,0.01595516089199469
188378,0.0,0.0020290212605785676
515404,0.0,0.0094831420648467
51687,0.0,9.351518160245241e-05
189422,0.0,0.0019347149853523923
23529,0.0,0.0001159760164512333
133228,0.0,7.232357759672345e-05
695176,0.0,0.014778750540260325
769374,0.0,0.019150868862842587
214484,0.0,0.0021755265185132234
101466,0.0,5.124905821931207e-05
320542,0.0,0.003814206495585876
576243,0.0,0.011118080491985656
128928,0.0,7.112929489394458e-05
246661,0.0,0.0029359102952632252
954304,0.0,0.031243588020173296
352072,0.0,0.004700523842130208
275684,0.0,0.0033396599165470657
925929,0.0,0.02507092706008853
246608,0.0,0.0029867576697889136
295102,0.0,0.003645218916741224
439390,0.0,0.00615955203557041
389598,0.0,0.0052618358607264375
881463,0.0,0.022689999804953814
58393,0.0,1.2543906327854226e-05
652918,0.0,0.013932606865860637
365704,0.0,0.004845790905944884
1003929,0.0,0.0800563775277065
720057,0.0,0.01642750200303567
92769,0.0,5.542589714917379e-05
284392,0.0,0.0036886947288846603
221211,0.0,0.0021582998375966533
16100,0.0,8.60687641211858e-05
715067,0.0,0.01617241243332748
888476,0.0,0.0240140083859074
187471,0.0,0.0020304733479448046
997580,0.0,0.06896103443371385
916261,0.0,0.025504748639688424
401465,0.0,0.005725283327176589
1010364,0.0,0.08744609507094082
221067,0.0,0.0022982006753211217
214378,0.0,0.002263465648699471
914829,0.0,0.02572627529396626
333408,0.0,0.004275596091812866
28203,0.0,5.109392522291842e-05
652449,0.0,0.013675393451083989
226903,0.0,0.0024310845639225346
729339,0.0,0.017055126386956214
972799,0.0,0.046984451463270856
83596,0.0,0.0011090301416364619
597371,0.0,0.011319831961057625
121847,0.0,7.40204495638098e-05
381237,0.0,0.005614074353317756
622824,0.0,0.01237293117728058
215133,0.0,0.0023466436249592686
715768,0.0,0.016299328217877246
798355,0.0,0.019514526588349054
417638,0.0,0.006171588249572719
995730,0.0,0.06311022788801714
89684,0.0,2.5233103608493405e-05
766361,0.0,0.01834799461507486
834656,0.0,0.021287282891663838
392780,0.0,0.005772490708675638
403858,0.0,0.006044689751794218
504638,0.0,0.008229255005265734
62266,0.0,4.900443592691056e-05
478712,0.0,0.007531699935807228
444441,0.0,0.006261802594753988
893048,0.0,0.02497675646342839
519752,0.0,0.008867860667194699
490311,0.0,0.00797196124519968
526658,0.0,0.00968400648612516
918410,0.0,0.02579373632842652
900322,0.0,0.02516034799361262
659668,0.0,0.014287009607382115
508543,0.0,0.009128431633346264
636949,0.0,0.013041331157073907
53974,0.0,2.2687543226670042e-05
509982,0.0,0.008426572620442992
766476,0.0,0.0188717716153032
1009144,0.0,0.08544899394462586
258768,0.0,0.002933719928923305
144201,0.0,7.779441213064085e-05
601345,0.0,0.011380324654103168
149327,0.0,9.080298788913745e-05
419045,0.0,0.0058977342675959575
340272,0.0,0.004316088386956303
455065,0.0,0.007639642929131369
476533,0.0,0.007467720176250303
923892,0.0,0.025505899503349822
501300,0.0,0.008205587755057265
828376,0.0,0.020969403647947665
213995,0.0,0.002082464039638414
179742,0.0,0.0020072852823231064
524232,0.0,0.009260902586153866
231665,0.0,0.0023680963080943336
612924,0.0,0.012222856815649922
414321,0.0,0.0055083800169639695
750073,0.0,0.017017894896723316
593001,0.0,0.01139079637531996
563183,0.0,0.010233073080562089
134337,0.0,4.519682637810461e-05
799072,0.0,0.019362100927462253
386072,0.0,0.005605052261540659
259256,0.0,0.002882705627504686
7758,0.0,4.050948397617603e-05
32533,0.0,4.832485302222838e-05
316877,0.0,0.0042385639733229655
538408,0.0,0.009595131907463321
595177,0.0,0.01156037770627106
424739,0.0,0.006094524664386704
867409,0.0,0.023023369397723238
484427,0.0,0.008156842919695593
212092,0.0,0.0024052775638643943
937809,0.0,0.026287374716833005
497316,0.0,0.00830262300141999
930170,0.0,0.02542655286859407
928788,0.0,0.02604920563164296
100421,0.0,3.717637456319364e-05
4741,0.0,0.00017105858561550233
274898,0.0,0.00322548114417705
530515,0.0,0.009419902434561568
320815,0.0,0.004274535445239851
729274,0.0,0.016606616838691808
751813,0.0,0.016738619562055815
790155,0.0,0.019810125769580078
17257,0.0,6.938889631470053e-05
703866,0.0,0.015919155873519213
341527,0.0,0.00430646033395756
402578,0.0,0.006118527392132132
1000033,0.0,0.07791836644820718
477667,0.0,0.007633172299887201
242841,0.0,0.0028827089490096962
707347,0.0,0.016125464097712202
846124,0.0,0.022374935423446422
599036,0.0,0.011417166787824815
150781,0.0,0.00010728543626454474
980053,0.0,0.05140284014608855
825939,0.0,0.021022014626327027
425044,0.0,0.00621682807204097
284223,0.0,0.0035059084293829965
183033,0.0,0.0019225032665553664
995765,0.0,0.06371120033706902
881178,0.0,0.022593902140326597
948245,0.0,0.025813136294936485
425881,0.0,0.0059017938301684034
591730,0.0,0.011885072033312856
358926,0.0,0.005062413943888228
92534,0.0,3.911801336552321e-05
431700,0.0,0.006282752884434835
88259,0.0,2.475263617554719e-05
476097,0.0,0.007355913932157431
812295,0.0,0.02005892590414359
559646,0.0,0.009461832024227639
467025,0.0,0.007614663254320697
139151,0.0,7.626432851319522e-05
22548,0.0,9.974708965997624e-05
508259,0.0,0.009376171515337999
978582,0.0,0.04920859456243664
562345,0.0,0.00987307638788425
347089,0.0,0.004404608901104846
342807,0.0,0.004707905091871876
955151,0.0,0.03233536773392003
915491,0.0,0.02515645974199297
70199,0.0,4.614415524236635e-05
496837,0.0,0.008304966495613571
189715,0.0,0.0021107496049627464
553079,0.0,0.009917804907427847
403271,0.0,0.00617811371860194
940952,0.0,0.025707487240093762
925823,0.0,0.025399679879306702
391307,0.0,0.005879189515477746
391346,0.0,0.005669675974587833
241474,0.0,0.0031557876646670043
709560,0.0,0.015937398210419236
259170,0.0,0.003265042946664339
524612,0.0,0.009258297778419803
841441,0.0,0.021549558348883148
941406,0.0,0.026237281063097345
925744,0.0,0.025859071256384238
982428,0.0,0.05390757553024091
69106,0.0,9.82493795763565e-06
355999,0.0,0.004598173066003925
594210,0.0,0.01138030058444842
210214,0.0,0.0022724273143787817
783586,0.0,0.018704813372241835
194764,0.0,0.0021053780068070608
529953,0.0,0.0097233053305015
854818,0.0,0.0223436114970796
766772,0.0,0.018552227014294338
57406,0.0,8.565903166738502e-05
819829,0.0,0.01937682088222753
83176,0.0,4.058012705647383e-05
656051,0.0,0.01425492651589964
411197,0.0,0.006037674091380081
861517,0.0,0.022808624353543937
865161,0.0,0.02220233260567422
886764,0.0,0.023866333007847344
870131,0.0,0.023048903406034306
521487,0.0,0.00903450221289969
71906,0.0,2.713400719235177e-05
512757,0.0,0.009240268514781927
265071,0.0,0.002931911197818278
416954,0.0,0.006022434599084512
439123,0.0,0.0064750342925939276
261239,0.0,0.0032727651608961345
743023,0.0,0.01685936768519733
342837,0.0,0.004487421329737097
571959,0.0,0.010449742056762967
460654,0.0,0.007564988608254998
779729,0.0,0.01930528986443645
180730,0.0,0.002024767514848018
902971,0.0,0.024389000566364692
646470,0.0,0.013921880540416747
787869,0.0,0.018900486738438565
677551,0.0,0.014261165246590896
113474,0.0,8.551876508338165e-05
732918,0.0,0.01697143543424228
67770,0.0,9.05042462186034e-05
29323,0.0,6.25661698136005e-05
1007712,0.0,0.07999149997414826
788582,0.0,0.01958691739699666
168840,0.0,0.0015736621411043795
934216,0.0,0.025802575728071937
59652,0.0,5.076227808010844e-05
835192,0.0,0.022047421881140516
310569,0.0,0.0042103300429663214
272527,0.0,0.003052368460071345
503234,0.0,0.007766422389434982
432362,0.0,0.006019761155156475
294419,0.0,0.0032182536830229263
281908,0.0,0.0035355490470755694
855834,0.0,0.022249887743073907
350336,0.0,0.004410326687221177
13397,0.0,7.402994419803943e-05
94468,0.0,1.5082468253489262e-05
308412,0.0,0.00405199462789087
958947,0.0,0.03715522738606673
183653,0.0,0.0019324706684700984
436383,0.0,0.006332890394357427
727352,0.0,0.01631325423720619
129291,0.0,0.00012456277969240034
577781,0.0,0.011456581806530353
571600,0.0,0.01039053173671302
348803,0.0,0.004831390438707507
459572,0.0,0.007624464668883614
82807,0.0,9.890609082544596e-05
627091,0.0,0.012406486652141564
194531,0.0,0.002150278055445808
895502,0.0,0.026104437142577153
686587,0.0,0.014947447461003354
811807,0.0,0.020031531641573255
977452,0.0,0.04969108490633306
301580,0.0,0.0037286676742647983
897113,0.0,0.024508468274580544
540176,0.0,0.0091702294647795
421826,0.0,0.006055383770524175
630366,0.0,0.015198891422641192
680235,0.0,0.013921048271998257
1006735,0.0,0.07866604021528802
701297,0.0,0.015543888247532537
580785,0.0,0.010773420288925872
917899,0.0,0.025111699111850544
994401,0.0,0.062322377131759955
508669,0.0,0.008883542417349396
101853,0.0,2.391082454875913e-05
424810,0.0,0.006121301972382223
668970,0.0,0.013657817080131954
977511,0.0,0.04952460561390228
23934,0.0,4.1419775436624245e-05
616830,0.0,0.01234355150179763
943202,0.0,0.026260391638032156
993710,0.0,0.058085348969875925
967472,0.0,0.04488690807411428
54084,0.0,5.443247411796078e-05
713232,0.0,0.016353947894211095
991234,0.0,0.0590371411518657
287638,0.0,0.0034119233880354574
547985,0.0,0.009440188750381724
433626,0.0,0.006094862946660006
823487,0.0,0.020370131088802187
360019,0.0,0.004461332294556567
332418,0.0,0.003988544809532603
141405,0.0,0.00012040452288088445
655561,0.0,0.013689191369570303
138988,0.0,8.0386162056375e-05
429031,0.0,0.006383389836236213
371189,0.0,0.005022649807650622
22735,0.0,7.048426176116613e-05
354491,0.0,0.004731541892257132
519841,0.0,0.009161473391642984
122867,0.0,6.974903626901217e-05
119244,0.0,7.738973280581211e-05
398218,0.0,0.005882813418146719
956299,0.0,0.03586075748282199
45577,0.0,6.594979129725758e-05
640833,0.0,0.01310514632880121
137320,0.0,0.00010237563330731767
596611,0.0,0.011881078454164093
453926,0.0,0.0075973698301269625
983596,0.0,0.0539076790661386
177619,0.0,0.001991009377024671
363610,0.0,0.0046104836012432916
64411,0.0,1.2070219067366625e-05
179336,0.0,0.0021621602809228945
141711,0.0,7.640369341637584e-05
172511,0.0,0.0020108108163905815
710050,0.0,0.016016516678049555
315150,0.0,0.004312838158979382
213746,0.0,0.0019061596685172179
477708,0.0,0.00753427749832785
90159,0.0,3.140835898143049e-05
813702,0.0,0.02013886077275501
528030,0.0,0.009342059177851875
895066,0.0,0.025198650220166607
616366,0.0,0.011488442914346588
483217,0.0,0.007905347372946753
893484,0.0,0.024649512085416776
686245,0.0,0.014066918222790284
178501,0.0,0.0019736776869487232
551490,0.0,0.009699610425589446
979998,0.0,0.05173565903867564
225849,0.0,0.002335407899272981
241952,0.0,0.0031071950170293823
333556,0.0,0.004372706892745993
971105,0.0,0.0461592244598658
323142,0.0,0.004306081743445263
913695,0.0,0.02509005939004566
761329,0.0,0.0183992716628922
343614,0.0,0.004576791868578214
851666,0.0,0.02191581445810235
139872,0.0,0.00017580877061348468
644475,0.0,0.013463344026650458
619441,0.0,0.012692589918638027
269505,0.0,0.003157429804621436
363353,0.0,0.005000576626651033
881898,0.0,0.02351425410438656
335791,0.0,0.004232830366702331
704461,0.0,0.016195098612343202
782581,0.0,0.01946806989893106
401034,0.0,0.0057800700131370375
164624,0.0,0.0008580024864680924
658476,0.0,0.013928468718991487
522286,0.0,0.009211664629884347
134223,0.0,7.399327955579944e-05
790164,0.0,0.018993232081849377
680627,0.0,0.01459124857639545
973464,0.0,0.04885006900118112
441435,0.0,0.006595331381827036
335834,0.0,0.004345604551596584
47203,0.0,3.8615240003589236e-05
33565,0.0,9.090288594622273e-05
212132,0.0,0.002288100957745465
312816,0.0,0.004199780705659078
44518,0.0,2.8601041351889658e-05
